name,country,industry,grade,action_type,exiter,clean_exit,exit_mode,event_date,event_month,timing_left_censored,nace_sector,b2c,sanctions_coalition,wgi_rule_of_law,legal_origin,pat_pctile,lab_pctile,pat_pctile_sector,lab_pctile_sector,alpha,alpha_sq,alpha_emp_pctile,alpha_pat_pctile,emp_intensity_raw,patent_count,patent_intensity_raw,y_exit_payoff,deal_value_mn_usd,deal_status,has_deal,pre_inv_equity_th_usd,sum_assets_th_usd,ln_assets,years_in_russia,employees_total,n_subsidiaries,sanctions_exposure,sanction_hit_dates,guo_matched,y_sub_inactive,sub_inactivation_rate,y_grade_a_sold,y_suspended
Raytheon,United States,Industrials,B,suspended,1,0,,,,no,33,0,1,1.4,english,0.943144,,0.950413,,,,,,,60142,,,,,0,,,,21,,1,0,,E.ON SE,1,1.0000,0,1
Recruit Holdings,Japan,Industrials,B,suspended,1,0,,,,no,41,0,1,1.5,german,0.581940,,0.595041,,,,,,,340,0.011732,,,,0,20607.09,28981.54,10.2744,11,,1,0,,YIT OYJ,0,0.0000,0,1
Remitly Global,United States,Information Technology,B,suspended,1,0,,,,no,23,0,1,1.4,english,0.226310,0.666364,0.136364,0.625000,0.762911,0.582033,0.707627,0.224576,0.006695,0,0.000000,,,,0,19256.96,34627.06,10.4524,18,271,2,0,,G HOLDINGS INC.,0,0.0000,0,1
Renishaw,United Kingdom,Industrials,B,suspended,1,0,,,,no,17,0,1,1.5,english,0.818283,0.332727,0.830579,0.352941,0.327074,0.106977,0.338983,0.642655,0.002184,6535,0.082518,,,,0,65806.94,79194.80,11.2797,22,173,1,0,,RETIS HOLDING GMBH,0,0.0000,0,1
Revolut,United Kingdom,Financials,B,suspended,1,0,,,,no,62,0,1,1.5,english,0.270903,0.152727,0.461538,0.189189,0.394366,0.155525,0.161017,0.343220,0.000380,1,0.000380,,,,0,2039.58,2634.33,7.8764,6,1,1,4,2022-04-08;2022-06-03;2022-07-21;2022-10-06,REVOLUT GROUP HOLDINGS LTD,0,0.0000,0,1
Richemont,Switzerland,Consumer Discretionary,B,suspended,1,0,,,,no,73,0,1,1.8,german,0.754738,0.503636,0.724324,0.479070,0.272300,0.074148,0.487288,0.889831,0.005891,2968,4.371456,,,,0,541.76,678.95,6.5205,8,4,1,0,,NTN CORPORATION,0,0.0000,0,1
Ricoh,Japan,Information Technology,B,suspended,1,0,,,,no,46,0,1,1.5,german,0.986622,0.975455,0.954545,0.968750,0.477308,0.227823,0.966102,0.998588,0.102756,311388,32002.877698,,,,0,9.73,9.73,2.2754,9,1,1,0,,"RICOH COMPANY,LTD.",0,0.0000,0,1
Roca,Spain,Consumer Discretionary,B,other,1,0,,,,no,31,0,1,0.9,french,0.784838,0.892727,0.751351,0.906977,0.610329,0.372501,0.887006,0.679379,0.021547,4410,0.150589,,,,0,20279.38,29284.92,10.2848,20,631,1,0,,ROCA CORPORACION EMPRESARIAL SA,0,0.0000,0,0
Rockwell Automation,United States,Industrials,B,suspended,1,0,,,,no,52,0,1,1.4,english,0.862876,0.290909,0.867769,0.301038,0.217527,0.047318,0.296610,0.798023,0.001786,12406,0.742044,,,,0,13352.59,16718.69,9.7243,18,63,3,0,,ICON PLC,0,0.0000,0,1
Roland DG,Japan,Information Technology,B,suspended,1,0,,,,no,23,0,1,1.5,german,0.734671,0.667273,0.530303,0.632812,0.543818,0.295739,0.709040,0.621469,0.006695,2443,0.070552,,,,0,19256.96,34627.06,10.4524,18,271,2,0,,G HOLDINGS INC.,0,0.0000,0,1
Rolls Royce,United Kingdom,Industrials,B,suspended,1,0,,,,no,46,0,1,1.5,english,0.945373,0.013636,0.958678,0.013841,0.030516,0.000931,0.015537,0.854520,0.000036,61278,2.234864,,,,0,13167.95,27419.12,10.2190,9,1,1,0,,ROLLS-ROYCE HOLDINGS PLC,0,0.0000,0,1
Rotork,United Kingdom,Industrials,B,suspended,1,0,,,,no,33,0,1,1.5,english,0.635452,0.141818,0.628099,0.124567,0.212050,0.044965,0.151130,0.662429,0.000326,728,0.118785,,,,0,3466.42,6128.73,8.7207,17,2,1,0,,ROTORK PLC,0,0.0000,0,1
Royal Caribbean Cruises,United States,Consumer Discretionary,B,other,1,0,,,,no,46,0,1,1.4,english,0.519509,0.777273,0.464865,0.772093,0.695618,0.483885,0.757062,0.395480,0.008292,134,0.001489,,,,0,28615.23,89970.63,11.4072,17,746,1,0,,RDO INTERNATIONAL,0,0.0000,0,0
Royal Society of Chemistry,United Kingdom,NGO,B,suspended,1,0,,,,no,46,0,1,1.5,english,0.227425,0.778182,0.741935,0.833333,0.790297,0.624570,0.758475,0.225989,0.008292,0,0.000000,,,,0,28615.23,89970.63,11.4072,17,746,1,0,,RDO INTERNATIONAL,0,0.0000,0,1
SSAB,Sweden,Materials,B,other,1,0,,,,no,46,0,1,1.8,scandinavian,0.663322,0.026364,0.466667,0.031250,0.209703,0.043975,0.031073,0.546610,0.000075,1028,0.025689,,,,0,26437.36,40016.38,10.5970,17,3,1,0,,SSAB AB,0,0.0000,0,0
STIHL,Germany,Consumer Discretionary,B,suspended,1,0,,,,no,46,0,1,1.6,german,0.837235,0.323636,0.805405,0.302326,0.248826,0.061915,0.327684,0.772599,0.002060,9026,0.516511,,,,0,9952.04,17474.93,9.7685,8,36,1,0,,STIHL HOLDING AG & CO. KG,0,0.0000,0,1
Safran,France,Industrials,B,suspended,1,0,,,,no,78,0,1,1.4,french,0.948718,0.124545,0.966942,0.103806,0.095462,0.009113,0.138418,0.860169,0.000241,66298,2.423918,,,,0,6785.35,27351.58,10.2165,21,7,2,0,,SAFRAN,0,0.0000,0,1
Samsonite International,Luxembourg,Consumer Discretionary,B,suspended,1,0,,,,no,17,0,1,1.8,french,0.285396,0.449091,0.259459,0.395349,0.593897,0.352713,0.435028,0.257062,0.004507,2,0.000025,,,,0,48822.87,80323.01,11.2938,17,362,1,0,,ONTEX GROUP NV,0,0.0000,0,1
Samsung,South Korea,Information Technology,B,suspended,1,0,,,,no,46,0,1,1.0,german,1.000000,0.020000,1.000000,0.023438,0.000000,0.000000,0.022599,0.916667,0.000055,1289220,9.006078,,,,0,42156.15,143150.00,11.8716,11,146,2,0,,"SAMSUNG ELECTRONICS CO.,LTD.",0,0.0000,0,1
Sandvik,Sweden,Industrials,B,suspended,1,0,,,,no,63,0,1,1.8,scandinavian,0.916388,0.983636,0.925620,0.993080,0.492958,0.243007,0.975989,0.980226,0.233191,33715,188.964242,,,,0,24.71,178.42,5.1841,16,27,2,0,,IGK AG,0,0.0000,0,1
Sardina,Croatia,Consumer Staples,B,suspended,1,0,,,,no,46,0,1,0.4,socialist,0.435897,0.313636,0.559524,0.258621,0.399844,0.159875,0.317797,0.490113,0.001943,39,0.009471,,,,0,796.22,4117.62,8.3230,7,8,1,0,,SAUR,0,0.0000,0,1
Scandinavian Tobacco,Denmark,Consumer Staples,B,suspended,1,0,,,,no,55,1,1,1.9,scandinavian,0.301003,0.320909,0.333333,0.284483,0.513302,0.263479,0.326271,0.293785,0.002042,4,0.000145,,,,0,13748.57,27641.08,10.2271,21,292,6,0,,ACCOR,0,0.0000,0,1
Scania,Sweden,Industrials,B,suspended,1,0,,,,no,68,0,1,1.8,scandinavian,0.901895,0.821818,0.892562,0.840830,0.406886,0.165556,0.809322,0.968927,0.010117,25142,127.185350,,,,0,131.88,197.68,5.2866,16,2,1,0,,NISA INTERNATIONAL CORPORATION,0,0.0000,0,1
Schwarz Group,Germany,Consumer Staples,B,suspended,1,0,,,,no,52,0,1,1.6,german,0.228540,0.901818,0.226190,0.887931,0.866197,0.750298,0.896893,0.227401,0.023230,0,0.000000,,,,0,-2304.02,5165.79,8.5498,12,120,1,0,,MR SCHWARZ MICHAEL,0,0.0000,0,1
Sennheiser,Germany,Information Technology,B,suspended,1,0,,,,no,46,0,1,1.6,german,0.743590,0.360909,0.545455,0.328125,0.288732,0.083366,0.360169,0.733051,0.002836,2648,0.288808,,,,0,5472.08,9168.73,9.1236,16,26,1,0,,SENNHEISER HOLDING SE & CO. KG,1,1.0000,0,1
Sharp Group,Japan,Information Technology,B,suspended,1,0,,,,no,46,0,1,1.5,german,0.397993,0.254545,0.196970,0.234375,0.415493,0.172634,0.261299,0.405367,0.001417,19,0.001682,,,Completed,1,2868.71,11294.80,9.3321,15,16,1,0,,SHARP CORPORATION,0,0.0000,0,1
Sherwin Williams,United States,Industrials,B,suspended,1,0,,,,no,46,0,1,1.4,english,0.775920,,0.785124,,,,,,,4025,2.261973,,,,0,1527.72,1779.42,7.4840,18,,1,0,,SHERWIN WILLIAMS COMPANY (THE),0,0.0000,0,1
Shiseido,Japan,Consumer Staples,B,suspended,1,0,,,,no,46,0,1,1.5,german,0.895206,0.276364,0.976190,0.215517,0.269171,0.072453,0.281073,0.689266,0.001603,22459,0.161477,,,,0,46123.56,139084.93,11.8428,15,223,1,0,,SHISEIDO COMPANY LIMITED,0,0.0000,0,1
Siemens Energy AG,Germany,Industrials,B,sold,1,0,,,,no,46,0,1,1.6,german,0.229654,,0.214876,,,,,,,0,0.000000,,,,0,21223.24,244400.37,12.4066,2,,2,0,,SIEMENS ENERGY AG,1,1.0000,0,0
Sigma Group,Czech Republic,Industrials,B,suspended,1,0,,,,no,10,0,1,1.0,socialist,0.420290,,0.404959,,,,,,,29,0.012834,,,,0,-2384.11,2259.62,7.7230,4,,1,0,,KKR SIGMA AGGREGATOR LP,0,0.0000,0,1
Simba Dickie Group,Germany,Consumer Discretionary,B,suspended,1,0,,,,no,24,0,1,1.6,german,0.373467,0.476364,0.335135,0.432558,0.526604,0.277312,0.463277,0.406780,0.005523,13,0.001751,,,,0,7271.29,7423.62,8.9124,14,41,1,5,2022-03-15;2022-04-08;2022-06-03;2022-07-21;2022-10-06,DIC CORPORATION,0,0.0000,0,1
Skytrax,United Kingdom,NGO,B,suspended,1,0,,,,no,78,0,1,1.5,english,0.230769,0.171818,0.774194,0.266667,0.467919,0.218948,0.179379,0.228814,0.000608,0,0.000000,,,,0,2003.82,3762.86,8.2329,7,7,2,0,,SEKTRA LIMITED,0,0.0000,0,1
Smartway Pharmaceuticals,United Kingdom,Health Care,B,suspended,1,0,,,,no,46,0,1,1.5,english,0.231884,0.371818,0.076923,0.557377,0.575900,0.331661,0.375706,0.230226,0.002925,0,0.000000,,,,0,3633.77,15040.33,9.6185,19,44,1,0,,CAL GMBH,0,0.0000,0,1
Sodeca,Spain,Industrials,B,other,1,0,,,,no,46,0,1,0.9,french,0.411371,0.372727,0.392562,0.401384,0.480438,0.230821,0.377119,0.403955,0.002925,25,0.001662,,,,0,3633.77,15040.33,9.6185,19,44,1,0,,CAL GMBH,0,0.0000,0,0
Solvay,Belgium,Materials,B,suspended,1,0,,,,no,33,0,1,1.3,french,0.924192,,0.933333,,,,,,,41919,2198.164657,,,,0,-7.24,19.07,2.9483,6,,1,0,,AKTSIONERNOE OBSHCHESTVO FINANSOVAYA KOMPANIYA AMO,0,0.0000,0,1
SonoSim,United States,Health Care,B,suspended,1,0,,,,no,60,0,1,1.4,english,0.401338,0.831818,0.230769,0.885246,0.579812,0.336182,0.816384,0.663842,0.010881,22,0.119689,,,,0,183.81,183.81,5.2139,7,2,1,0,,SONY GROUP CORPORATION,0,0.0000,0,1
Sony,Japan,Consumer Discretionary,B,suspended,1,0,,,,no,60,0,1,1.5,german,0.996656,0.832727,1.000000,0.841860,0.398279,0.158626,0.817797,0.992938,0.010881,622238,3385.223872,,,,0,183.81,183.81,5.2139,7,2,1,0,,SONY GROUP CORPORATION,0,0.0000,0,1
Sportradar,Switzerland,Consumer Discretionary,B,suspended,1,0,,,,no,63,0,1,1.8,german,0.317726,,0.281081,,,,,,,6,,,,,0,,,,12,,1,0,,SNPO LIMITED,1,1.0000,0,1
Spotify,Sweden,Communication Services,B,suspended,1,0,,,,no,63,0,1,1.8,scandinavian,0.712375,,0.755102,,,,,,,1941,,,,,0,,,,12,,1,0,,SNPO LIMITED,1,1.0000,0,1
SriLankan Airlines,Sri Lanka,Industrials,B,suspended,1,0,,,,no,25,0,0,0.0,english,0.232999,,0.219008,,,,,,,0,0.000000,,,,0,5432.75,91630.81,11.4255,13,107,4,0,,SILGAN HOLDINGS INC,0,0.0000,0,1
Stellantis,Netherlands,Consumer Discretionary,B,suspended,1,0,,,,no,29,0,1,1.8,french,0.887402,0.295455,0.864865,0.288372,0.341158,0.116389,0.298023,0.576271,0.001789,18044,0.036860,,,,0,137703.54,489526.38,13.1012,13,796,3,0,,STELLANTIS N.V.,0,0.0000,0,1
Storytel,Sweden,Communication Services,B,suspended,1,0,,,,no,58,0,1,1.8,scandinavian,0.234114,0.946364,0.204082,0.977778,0.886541,0.785956,0.937853,0.231638,0.042891,0,0.000000,,,,0,2238.85,5548.96,8.6214,8,238,1,0,,STORYTEL AB,0,0.0000,0,1
Subaru,Japan,Consumer Discretionary,B,suspended,1,0,,,,no,62,0,1,1.5,german,0.882943,0.944545,0.859459,0.958140,0.517997,0.268321,0.936441,0.895480,0.042083,16358,4.747518,,,,0,1134.69,3445.59,8.1449,9,145,1,4,2022-04-08;2022-06-03;2022-07-21;2022-10-06,SBDA GROUP LTD,0,0.0000,0,1
Sumitomo Group,Japan,Financials,B,other,1,0,,,,no,46,0,1,1.5,german,0.235229,0.305455,0.369231,0.310811,0.535994,0.287289,0.306497,0.233051,0.001884,0,0.000000,,,,0,13917.70,54101.74,10.8986,15,64,6,0,,SUMITOMO CORPORATION,0,0.0000,0,0
Supercell,Finland,Information Technology,B,other,1,0,,,,no,46,0,1,2.0,scandinavian,0.585284,0.811818,0.386364,0.789062,0.633803,0.401706,0.798023,0.548023,0.009634,376,0.025699,,,,0,3657.38,14630.88,9.5909,15,152,2,0,,TECE SE,0,0.0000,0,0
Swagelok,United States,Industrials,B,suspended,1,0,,,,no,23,0,1,1.4,english,0.717949,0.668182,0.727273,0.730104,0.550861,0.303448,0.710452,0.610169,0.006695,2147,0.062004,,,,0,19256.96,34627.06,10.4524,18,271,2,0,,G HOLDINGS INC.,0,0.0000,0,1
Swarovski,Liechtenstein,Consumer Discretionary,B,suspended,1,0,,,,no,46,0,1,1.8,german,0.779264,0.324545,0.745946,0.306977,0.265258,0.070362,0.329096,0.744350,0.002083,4188,0.335454,,,,0,10143.70,12484.57,9.4322,20,26,1,0,,D. SWAROVSKI KG,0,0.0000,0,1
Swatch,Switzerland,Consumer Discretionary,B,suspended,1,0,,,,no,46,0,1,1.8,german,0.829431,0.190000,0.800000,0.190698,0.267606,0.071613,0.201977,0.612994,0.000687,7648,0.064835,,,,0,101551.45,117961.37,11.6781,17,81,1,0,,THE SWATCH GROUP LTD.,0,0.0000,0,1
Synopsys,United States,Information Technology,B,suspended,1,0,,,,no,62,0,1,1.4,english,0.835006,0.024545,0.696970,0.031250,0.088419,0.007818,0.028249,0.762712,0.000066,8533,0.472412,,,,0,1312.26,18062.61,9.8016,11,2,2,4,2022-04-08;2022-06-03;2022-07-21;2022-10-06,"SYNOPSYS, INC.",0,0.0000,0,1
Systemair,Sweden,Industrials,B,suspended,1,0,,,,no,46,0,1,1.8,scandinavian,0.525084,0.464545,0.508264,0.491349,0.490610,0.240698,0.450565,0.459040,0.005080,141,0.004090,,,,0,17684.10,34474.05,10.4480,12,183,3,0,,SYSTEMAIR AB,0,0.0000,0,1
T Machinery,Czech Republic,Industrials,B,suspended,1,0,,,,no,46,0,1,1.0,socialist,0.416945,0.846364,0.396694,0.854671,0.631455,0.398736,0.833333,0.587571,0.013681,27,0.046172,,,,0,-223.13,584.77,6.3712,18,8,1,0,,UNITED MACHINERY AG,0,0.0000,0,1
TTC Holding,Czech Republic,Real Estate,B,suspended,1,0,,,,no,46,0,1,1.0,socialist,0.336678,0.911818,0.571429,1.000000,0.750391,0.563087,0.905367,0.444915,0.025273,8,0.003314,,,Completed,1,-1053.73,2413.67,7.7889,11,61,1,0,,TTC S.R.L.,0,0.0000,0,1
Tadano,Japan,Industrials,B,other,1,0,,,,no,68,0,1,1.5,german,0.795987,0.045455,0.805785,0.051903,0.104851,0.010994,0.056497,0.761299,0.000093,4878,0.452289,,,,0,8894.02,10785.13,9.2859,18,1,1,0,,ANOR HOLDINGS LIMITED,0,0.0000,0,0
Take-Two Interactive,United States,Communication Services,B,suspended,1,0,,,,no,46,0,1,1.4,english,0.494983,0.912727,0.571429,0.955556,0.649452,0.421788,0.906780,0.628531,0.026427,85,0.074876,,,,0,574.55,1135.21,7.0346,11,30,1,0,,"NUTRACTIVE, LLC",0,0.0000,0,1
Talgo,Spain,Industrials,B,other,1,0,,,,no,23,0,1,0.9,french,0.630992,0.669091,0.619835,0.733564,0.598592,0.358312,0.711864,0.525424,0.006695,699,0.020187,,,,0,19256.96,34627.06,10.4524,18,271,2,0,,G HOLDINGS INC.,0,0.0000,0,0
Tata Motors,India,Consumer Discretionary,B,suspended,1,0,,,,no,63,0,0,0.0,english,0.599777,0.936364,0.594595,0.948837,0.599374,0.359249,0.925141,0.737288,0.038621,480,0.314202,,,,0,1108.21,1527.68,7.3315,15,59,1,0,,RWS HOLDINGS PLC,0,0.0000,0,1
Tendam,Spain,Consumer Discretionary,B,suspended,1,0,,,,no,41,0,1,0.9,french,0.236343,,0.200000,,,,,,,0,,,,,0,,,,17,,1,0,,CHASTNAYA AKTSIONERNAYA KOMPANIYA DP AMSTERDAM KHOLDING B.V.,1,1.0000,0,1
Thales,France,Industrials,B,suspended,1,0,,,,no,73,0,1,1.4,french,0.934225,0.303636,0.942149,0.318339,0.129108,0.016669,0.305085,0.966102,0.001858,48020,89.215049,,,,0,177.99,538.25,6.2883,11,1,1,0,,THALES,0,0.0000,0,1
The Navigator Company,Portugal,Materials,B,suspended,1,0,,,,no,23,0,1,1.1,french,0.362319,0.670000,0.155556,0.609375,0.706573,0.499245,0.713277,0.331921,0.006695,12,0.000347,,,,0,19256.96,34627.06,10.4524,18,271,2,0,,G HOLDINGS INC.,0,0.0000,0,1
Thermo Fisher,United States,Health Care,B,suspended,1,0,,,,no,52,0,1,1.4,english,0.811594,0.189091,0.769231,0.180328,0.247261,0.061138,0.200565,0.648305,0.000670,5852,0.090431,,,,0,57407.12,64712.22,11.0777,12,219,2,0,,THERMO FISHER SCIENTIFIC INC.,0,0.0000,0,1
TikTok,United States,Communication Services,B,suspended,1,0,,,,no,74,0,1,1.4,english,0.458194,0.434545,0.489796,0.422222,0.363850,0.132387,0.422316,0.659605,0.004425,50,0.110624,,,,0,441.40,451.98,6.1136,9,2,1,0,,MRS DANA MARINA TINKOKA,0,0.0000,0,1
Timken,United States,Industrials,B,suspended,1,0,,,,no,30,0,1,1.4,english,0.791527,0.415455,0.797521,0.439446,0.325509,0.105956,0.399718,0.706215,0.003707,4709,0.212888,,,,0,-3282.31,22119.58,10.0042,7,82,1,4,2022-04-08;2022-06-03;2022-07-21;2022-10-06,THE TIMKEN COMPANY,0,0.0000,0,1
TomTom,Netherlands,Information Technology,B,sold,1,0,,,,no,71,0,1,1.8,french,0.788183,0.337273,0.621212,0.296875,0.223787,0.050081,0.341808,0.831921,0.002273,4475,1.206609,,,,0,2071.71,3708.74,8.2184,16,5,2,0,,TOMTOM N.V.,0,0.0000,0,0
Torm,Denmark,Industrials,B,suspended,1,0,,,,no,25,0,1,1.9,scandinavian,0.384615,0.918182,0.384298,0.927336,0.713615,0.509246,0.911017,0.516949,0.028915,15,0.014956,,,,0,-4269.46,1002.95,6.9107,17,29,1,0,,TORMAX EAST AG IN LIQUIDATION,0,0.0000,0,1
Triumph,Switzerland,Consumer Discretionary,B,suspended,1,0,,,,no,68,0,1,1.8,german,0.839465,0.500000,0.810811,0.469767,0.361502,0.130684,0.483051,0.724576,0.005852,9868,0.247844,,,,0,13378.90,39815.42,10.5920,17,233,1,0,,TRUMPF SE + CO. KG,0,0.0000,0,1
Twin Disc,United States,Industrials,B,suspended,1,0,,,,no,46,0,1,1.4,english,0.666667,,0.661157,,,,,,,1085,,,,,0,,,,14,,1,0,,D.I.C.G. LIMITED,1,1.0000,0,1
Twitter,United States,Communication Services,B,suspended,1,0,,,,no,33,0,1,1.4,english,0.741360,0.068182,0.775510,0.022222,0.129108,0.016669,0.080508,0.741525,0.000125,2635,0.328953,,,,0,2604.82,8010.27,8.9885,9,1,1,0,,ITT INC.,1,1.0000,0,1
UL,United States,Industrials,B,suspended,1,0,,,,no,64,0,1,1.4,english,0.756968,0.219091,0.768595,0.211073,0.138498,0.019182,0.228814,0.872881,0.000954,3097,2.955012,,,Completed,1,-83.64,1048.05,6.9547,21,1,1,8,2022-02-23;2022-02-25;2022-02-28;2022-03-15;2022-04-08;2022-06-03;2022-07-21;2022-10-06,MR GIANNOULA DALITI,0,0.0000,0,1
Ubisoft,France,Information Technology,B,suspended,1,0,,,,no,46,0,1,1.4,french,0.454849,0.453636,0.303030,0.398438,0.473396,0.224104,0.440678,0.480226,0.004663,45,0.008070,,,,0,726.76,5576.01,8.6262,8,26,1,0,,UBISOFT ENTERTAINMENT,0,0.0000,0,1
UiPath,United States,Information Technology,B,suspended,1,0,,,,no,61,0,1,1.4,english,0.667781,0.885455,0.454545,0.867188,0.523474,0.274025,0.879944,0.829096,0.018583,1096,1.131530,,,,0,-568.12,968.60,6.8759,16,18,1,6,2022-02-28;2022-03-15;2022-04-08;2022-06-03;2022-07-21;2022-10-06,IPTP HOLDING PLC,0,0.0000,0,1
Under Armour,United States,Consumer Discretionary,B,suspended,1,0,,,,no,62,0,1,1.4,english,0.683389,,0.659459,,,,,,,1395,139.500000,,,,0,-4.68,10.00,2.3027,5,,1,4,2022-04-08;2022-06-03;2022-07-21;2022-10-06,OUN GMBH,0,0.0000,0,1
Uniqlo/Fast Retailing,Japan,Consumer Discretionary,B,suspended,1,0,,,,no,23,0,1,1.5,german,0.237458,0.670909,0.205405,0.637209,0.761346,0.579648,0.714689,0.234463,0.006695,0,0.000000,,,,0,19256.96,34627.06,10.4524,18,271,2,0,,G HOLDINGS INC.,0,0.0000,0,1
Universal Music Group,Netherlands,Consumer Discretionary,B,sold,1,0,,,,no,59,0,1,1.8,french,0.447046,0.149091,0.405405,0.148837,0.352113,0.123983,0.156780,0.415254,0.000343,43,0.002105,,,,0,16497.03,20426.50,9.9246,15,7,1,0,,UNIVERSAL MUSIC GROUP N.V.,0,0.0000,0,0
Upwork,United States,Industrials,B,suspended,1,0,,,,no,70,0,1,1.4,english,0.344482,,0.342975,,,,,,,9,,,,,0,,,,15,,1,0,,UPC HOLDINGS LIMITED,0,0.0000,0,1
VF Corporation,United States,Consumer Discretionary,B,suspended,1,0,,,,no,46,0,1,1.4,english,0.238573,0.160909,0.210811,0.153488,0.457746,0.209532,0.168079,0.235876,0.000485,0,0.000000,,,,0,46946.53,49442.49,10.8086,19,24,1,0,,V.F. CORPORATION,0,0.0000,0,1
VMWare,United States,Information Technology,B,suspended,1,0,,,,no,62,0,1,1.4,english,0.885173,,0.795455,,,,,,,16609,,,,,0,,,,,10,1,4,2022-04-08;2022-06-03;2022-07-21;2022-10-06,Z-SOFTWARE GMBH,0,0.0000,0,1
Valero Energy,United States,Energy,B,suspended,1,0,,,,no,23,0,1,1.4,english,0.337793,0.671818,0.391304,0.590909,0.719092,0.517094,0.716102,0.312147,0.006695,8,0.000231,,,,0,19256.96,34627.06,10.4524,18,271,2,0,,G HOLDINGS INC.,0,0.0000,0,1
Vattenfall,Sweden,Utilities,B,other,1,0,,,,no,20,0,1,1.8,scandinavian,0.664437,0.395455,0.857143,0.300000,0.261346,0.068302,0.384181,0.806497,0.003147,1050,0.825972,,,,0,-3297.81,1271.23,7.1477,17,4,1,4,2022-04-08;2022-06-03;2022-07-21;2022-10-06,VEFA HOLDING SA,0,0.0000,0,0
Vesuvius,United Kingdom,Industrials,B,suspended,1,0,,,,no,46,0,1,1.5,english,0.785953,0.275455,0.789256,0.283737,0.226135,0.051137,0.279661,0.765537,0.001602,4430,0.473165,,,,0,7034.87,9362.49,9.1445,18,15,1,0,,VESUVIUS PLC,0,0.0000,0,1
Victoria’s Secret,United States,Consumer Discretionary,B,suspended,1,0,,,,no,77,0,1,1.4,english,0.239688,0.429091,0.216216,0.372093,0.593897,0.352713,0.415254,0.237288,0.004008,0,0.000000,,,,0,241.45,249.47,5.5194,18,1,1,0,,ORICA LIMITED,0,0.0000,0,1
Viessmann,Germany,Industrials,B,suspended,1,0,,,,no,46,0,1,1.6,german,0.809365,,0.822314,,,,,,,5530,,,,,0,,,,,1,1,0,,MR ALEKSEI VIDEMANN,0,0.0000,0,1
Vietnam Airlines,Vietnam,Industrials,B,suspended,1,0,,,,no,46,0,,,,0.272018,0.185455,0.247934,0.183391,0.445227,0.198227,0.197740,0.288136,0.000666,1,0.000133,,,,0,1422.12,7511.49,8.9242,10,5,1,0,,INTESS SA,0,0.0000,0,1
Viking River Cruises,Switzerland,Consumer Discretionary,B,other,1,0,,,,no,23,0,1,1.8,german,0.385730,0.672727,0.345946,0.641860,0.700313,0.490438,0.717514,0.347458,0.006695,15,0.000433,,,,0,19256.96,34627.06,10.4524,18,271,2,0,,G HOLDINGS INC.,0,0.0000,0,0
Villeroy &amp; Boch,Germany,Consumer Discretionary,B,suspended,1,0,,,,no,46,0,1,1.6,german,0.240803,0.491818,0.221622,0.460465,0.629108,0.395777,0.480226,0.238701,0.005815,0,0.000000,,,,0,-82.23,2751.30,7.9198,13,16,1,0,,BO HOLDING AG,0,0.0000,0,1
Viva,Australia,Energy,B,suspended,1,0,,,,no,46,0,1,1.6,english,0.657748,0.770000,0.565217,0.795455,0.492958,0.243007,0.745763,0.750000,0.008130,981,0.362534,,,,0,1192.64,2705.95,7.9032,4,22,1,0,,VIVACY INTERNATIONAL SA,0,0.0000,0,1
Volkswagen,Germany,Consumer Discretionary,B,suspended,1,0,,,,no,23,0,1,1.6,german,0.952062,0.673636,0.935135,0.646512,0.419405,0.175901,0.718927,0.855932,0.006695,77659,2.242726,6.8443,131.80,Completed,1,19256.96,34627.06,10.4524,18,271,2,0,,G HOLDINGS INC.,0,0.0000,0,1
Volvo Cars,Sweden,Industrials,B,suspended,1,0,,,,no,29,0,1,1.8,scandinavian,0.273133,,0.252066,,,,,,,1,0.000127,,,Completed,1,-4620.80,7899.85,8.9746,11,,1,0,,TARS HOLDING AG,1,1.0000,0,1
WarnerMedia,United States,Communication Services,B,suspended,1,0,,,,no,46,0,1,1.4,english,0.452620,0.910000,0.469388,0.911111,0.715180,0.511482,0.903955,0.507062,0.025168,44,0.013185,,,,0,570.92,3337.02,8.1128,13,89,3,0,,"INTERMEDICA, INC.",0,0.0000,0,1
Waters Corporation,United States,Health Care,B,suspended,1,0,,,,no,46,0,1,1.4,english,0.286511,,0.153846,,,,,,,2,0.000229,,,,0,387.44,8735.51,9.0752,4,,1,0,,WATERSIDE FINANCIAL LTD,1,1.0000,0,1
WeTransfer,United States,Information Technology,B,suspended,1,0,,,,no,63,0,1,1.4,english,0.431438,0.985455,0.250000,0.976562,0.660407,0.436137,0.978814,0.680791,0.268851,37,0.153981,,,,0,38.44,240.29,5.4819,7,33,2,0,,GETTRANSFER LTD,0,0.0000,0,1
Western Union,United States,Information Technology,B,suspended,1,0,,,,no,46,0,1,1.4,english,0.732441,0.193636,0.522727,0.195312,0.215962,0.046640,0.206215,0.710452,0.000716,2412,0.215769,,,,0,7873.97,11178.62,9.3218,14,8,1,0,,NIKON CORPORATION,0,0.0000,0,1
Wielton,Poland,Industrials,B,suspended,1,0,,,,no,62,0,1,0.5,socialist,0.490524,,0.466942,,,,,,,80,8.000000,,,,0,-4.68,10.00,2.3027,5,,1,4,2022-04-08;2022-06-03;2022-07-21;2022-10-06,OUN GMBH,0,0.0000,0,1
